image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2360585,tow hitch on front of train and letter on train2,6,4,2,0,2,"['tow hitch on front of bus and letter on train2', 'tow hitch inside front of train and letter on train2', 'tow hitch below front of train and letter on train2', 'tow hitch on front of train and float on train2', 'tow hitch on front of sedan and letter on train2']",0.0,167.0,271.0,217.0
2360588,a zebra with an ear and another zebra with a leg,6,4,2,0,2,"['a zebra with an ear and another zebra with a forearm', 'a zebra with an ear and another zebra with a finger', 'a zebra with an eye and another zebra with a leg', 'a horse with an ear and another zebra with a leg', 'a zebra with an penis and another zebra with a leg']",78.0,76.0,368.0,195.0
2360591,boy wearing shorts and a shirt with one shoe,6,4,2,0,2,"['kid wearing shorts and a shirt with one shoe', 'assistant wearing shorts and a shirt with one shoe', 'boy wearing shorts and a shirt with one blind', 'boy wearing vest and a shirt with one shoe', 'boy wearing shorts and a cap with one shoe']",17.0,107.0,190.0,292.0
2360601,there is a fence to keep the cow in the field and trees behind the fence,6,4,2,0,2,"['there is a fence to keep the cow in the square and trees behind the fence', 'there is a fence to keep the steer in the field and trees behind the fence', 'there is a fence to keep the cow in the field and bush behind the fence', 'there is a fence to keep the bull in the field and trees behind the fence', 'there is a fence to keep the cow in the center and trees behind the fence']",0.0,0.0,500.0,331.0
2360603,cat on tv with buttons on tv2,6,4,2,0,2,"['dog on tv with buttons on tv2', 'fox on tv with buttons on tv2', 'cat inside tv with buttons on tv2', 'cat on radio with buttons on tv2', 'cat on tv with clip on tv2']",2.0,79.0,481.0,294.0
2360611,blue carpet on the floor,6,4,1,1,3,"['red carpet on the floor', 'black carpet on the floor', 'blue carpet on the rear', 'blue carpet on the front', 'blue box on the floor']",35.0,345.0,269.0,153.0
2360615,a book on a bed with a comforter. there is a suitcase on the floor.,6,4,2,0,2,"['a book inside a bed with a comforter. there is a suitcase on the floor.', 'a book on a bed with a comforter. there is a trunk on the floor.', 'a magazine on a bed with a comforter. there is a suitcase on the floor.', 'a collection on a bed with a comforter. there is a suitcase on the floor.', 'a book on a dresser with a comforter. there is a suitcase on the floor.']",0.0,57.0,374.0,441.0
2360619,a cat2 with an ear and a cat that is looking at a backpack,6,4,2,0,2,"['a panda2 with an ear and a cat that is looking at a backpack', 'a cat2 with an ear and a cat that is looking at a drum', 'a wolf2 with an ear and a cat that is looking at a backpack', 'a cat2 with an nipple and a cat that is looking at a backpack', 'a cat2 with an ear and a cat that is looking at a bottle']",155.0,46.0,344.0,286.0
2360621,a cow running in dirt and a man riding a horse,6,4,2,0,2,"['a cow running in dirt and a woman riding a horse', 'a bull running in dirt and a man riding a horse', 'a cow running in straw and a man riding a horse', 'a cow running in dirt and a man riding a zebra', 'a cow running in dirt and a man riding a ass']",2.0,5.0,497.0,365.0
2360628,woman holding remote with button that has a minus sign,6,4,2,0,2,"['woman holding remote with chains that has a minus sign', 'woman holding purse with button that has a minus sign', 'woman holding paper with button that has a minus sign', 'voice holding remote with button that has a minus sign', 'woman holding remote with button that lack a minus sign']",3.0,0.0,326.0,497.0
2360629,a cat near a pillow and another cat with a paw,6,4,2,0,2,"['a cat by a pillow and another cat with a paw', 'a cat near a rat and another cat with a paw', 'a badger near a pillow and another cat with a paw', 'a cat at a pillow and another cat with a paw', 'a fox near a pillow and another cat with a paw']",5.0,2.0,494.0,339.0
2360633,a door with a part and a mirror behind a girl,6,4,2,0,2,"['a door with a part and a panel behind a girl', 'a door with a part and a mirror behind a broad', 'a door with a display and a mirror behind a girl', 'a grille with a part and a mirror behind a girl', 'a door with a man and a mirror behind a girl']",72.0,2.0,320.0,321.0
2360645,tennis player holds racket in hand,6,3,3,0,1,"['tennis player holds clap in hand', 'tennis player holds racket in muzzle', 'tennis player holds snap in hand', 'tennis player holds racket in toe', 'tennis player holds racket across hand']",75.0,24.0,261.0,464.0
2360651,"a bag with a handle, and another bag on the ground",6,4,2,0,2,"['a bag with a handle, and another bag across the ground', 'a brush with a handle, and another bag on the ground', 'a bag with a beam, and another bag on the ground', 'a bag with a handle, and another bag on the whole', 'a bag with a handle, and another bag inside the ground']",11.0,62.0,487.0,262.0
2360657,"a teddy bear on top of a bed, with a curtain that has an edge",6,4,2,0,2,"['a teddy bear on top of a bed, with a curtain that lack an edge', 'a teddy bear on top of a bed, with a curtain that has an apex', 'a teddy bear on top of a bed, with a box that has an edge', 'a teddy bear on top of a bed, with a hook that has an edge', 'a teddy bear on top of a bed, with a curtain that refuse an edge']",0.0,0.0,499.0,333.0
2360661,a window with a pane and a sign on a building,6,4,2,0,2,"['a window with a tap and a sign on a building', 'a window with a pane and a sign on a corner', 'a window with a pane and a story on a building', 'a window with a window and a sign on a building', 'a window with a pane and a sign on a door']",0.0,3.0,333.0,339.0
2360665,man sitting around a table with a man eating pizza,6,4,2,0,2,"['man sitting around a column with a man eating pizza', 'man sitting around a table with a man eating dessert', 'man sitting around a table with a man eating special', 'man sitting around a center with a man eating pizza', 'kid sitting around a table with a man eating pizza']",10.0,3.0,479.0,370.0
2360667,man with screen behind head and ear,6,4,2,0,2,"['man with screen behind head and muscle', 'man with body behind head and ear', 'man with screen behind head and nipple', 'computer with screen behind head and ear', 'man with screen behind jaw and ear']",142.0,8.0,355.0,297.0
2360669,cheese with red peppers on a table,6,3,2,1,1,"['rice with red peppers on a table', 'cheese with red pumpkins on a table', 'cheese with red peppers on a flank', 'fish with red peppers on a table', 'cheese with white peppers on a table']",1.0,5.0,481.0,359.0
2360677,animal on a hill with its front legs,6,3,2,1,1,"['fungus on a hill with its front legs', 'animal on a mountain with its front legs', 'animal on a hill with its back legs', 'animal on a hill with its rear legs', 'animal on a hill with its front capacity']",0.0,21.0,480.0,241.0
2360740,a person with long hair sitting on a bench and holding a purse,6,4,1,1,3,"['a head with long hair sitting on a bench and holding a purse', 'a person with short hair sitting on a bench and holding a purse', 'a person with long hair sitting on a bench and holding a paper', 'a person with long hair sitting on a stool and holding a purse', 'a person with long plume sitting on a bench and holding a purse']",112.0,107.0,271.0,180.0
2360781,"oven on the floor, with the countertop next to it",6,3,2,1,1,"['oven on the front, with the countertop next to it', 'oven on the rear, with the countertop next to it', 'oven under the floor, with the countertop next to it', 'range on the floor, with the countertop next to it', 'oven across the floor, with the countertop next to it']",1.0,260.0,318.0,239.0
2360784,black dog with a collar and a tail,6,3,2,1,1,"['blue dog with a collar and a tail', 'black dog with a collar and a face', 'black wolf with a collar and a tail', 'black head with a collar and a tail', 'white dog with a collar and a tail']",8.0,146.0,230.0,182.0
2360792,multiple vegetables on a table,6,3,2,1,1,"['multiple vegeseriess on a table', 'single vegetables on a table', 'multiple birds on a table', 'multiple salmons on a table', 'multiple vegetables inside a table']",4.0,52.0,495.0,320.0
2360862,animal has a claw and is next to a pine tree,6,3,2,1,1,"['animal refuse a claw and is next to a pine tree', 'mascot has a claw and is next to a pine tree', 'animal has a claw and is next to a pine simple', 'person has a claw and is next to a pine tree', 'animal has a claw and is next to a pine sage']",135.0,2.0,325.0,258.0
2360865,multiple portraits on a wall,6,3,2,1,1,"{'multiple portraits under a wall', 'multiple portraits inside a wall', 'multiple portraits on a billboard', 'multiple portraits on a deck', 'single portraits on a wall'}",141.0,1.0,358.0,253.0
2360869,dog with small beard and light on him,6,3,2,1,1,"['dog with big beard and light on him', 'dog with small ponytail and light on him', 'dog with large beard and light on him', 'cat with small beard and light on him', 'dog with small beard and carrier on him']",17.0,76.0,442.0,314.0
2360943,a pizza with pepperoni toppings and another pizza in a box,6,4,2,0,2,"['a cake with pepperoni toppings and another pizza in a box', 'a pizza with pepperoni toppings and another pizza in a dish', 'a dessert with pepperoni toppings and another pizza in a box', 'a pizza with dog toppings and another pizza in a box', 'a pizza with pepperoni toppings and another pizza in a cup']",150.0,50.0,203.0,320.0
2360948,man with head and glasses wearing tie,6,4,2,0,2,"['man with head and glasses wearing white', 'man with head and glasses wearing jersey', 'kid with head and glasses wearing tie', 'man with head and bow wearing tie', 'boy with head and glasses wearing tie']",49.0,82.0,187.0,248.0
2360956,man wearing glasses and jacket with glasses2,6,4,2,0,2,"['man wearing glasses and tunic with glasses2', 'man wearing glasses and cope with glasses2', 'youth wearing glasses and jacket with glasses2', 'girl wearing glasses and jacket with glasses2', 'man wearing sword and jacket with glasses2']",155.0,232.0,241.0,266.0
2360957,an elephant with a rope around its neck,6,3,3,0,1,"['an elephant with a rope across its neck', 'an elephant with a ring around its neck', 'an elephant with a ball around its neck', 'an elephant with a rope around its tail', 'an bear with a rope around its neck']",189.0,125.0,264.0,180.0
2360963,a woman with backpack and an apple in her hand,6,4,2,0,2,"['a woman with backpack and an apple in her finger', 'a woman with backpack and an key in her hand', 'a woman with skin and an apple in her hand', 'a kid with backpack and an apple in her hand', 'a woman with cart and an apple in her hand']",150.0,41.0,181.0,264.0
2360963,woman in produce section and lady with shopping basket,6,4,2,0,2,"['woman over produce section and lady with shopping basket', 'woman in produce section and gentleman with shopping basket', 'child in produce section and lady with shopping basket', 'woman in produce section and wife with shopping basket', 'worker in produce section and lady with shopping basket']",59.0,1.0,231.0,304.0
