image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2364671,bird swimming in water with head under and another bird swimming in shade,6,4,2,0,2,"['Bird swimming in water not with head under and another bird swimming in shade', 'There is no bird swimming in water with head under and another bird swimming in shade', 'Bird not swimming in water with head under and another bird not swimming in shade', 'Bird swimming in water with head under and another something swimming in shade. There is no bird.', 'Bird swimming in water with head under and another bird swimming in shade. There is no shade.']",3.0,65.0,491.0,266.0
2364679,kitchen with cabinet under sink and floors,6,4,2,0,2,"['Kitchen with something under sink and floors. There is no cabinet.', 'Kitchen with cabinet not under sink and floors', 'Kitchen with cabinet under sink and floors. There is no floor.', 'There is no kitchen with cabinet under sink and floors', 'Kitchen with cabinet under sink and floors. There is no kitchen.']",1.0,0.0,497.0,333.0
2364724,a sign hangs from an overpass over a car on a street,6,4,2,0,2,"['A sign not hangs from an overpass over a car on a street', 'There is no sign hangs from an overpass over a car on a street', 'A sign hangs from something over a car on a street. There are no overpasses.', 'A sign hangs from an overpass over a car not on a street', 'A sign hangs from an overpass over a car on a street. There is no sign.']",4.0,199.0,328.0,276.0
2364738,a tree with no leaves and branches in the background.,6,4,2,0,2,"{'A tree with no leaves and branches in something. There is no background.', 'A tree with no leaves and something in the background. There are no branches.', 'There is no tree with no leaves and branches in the background.', 'A tree with something and branches in the background. There are no leaves.', 'A tree with no leaves and branches in the background. There is no tree.'}",26.0,23.0,456.0,253.0
2364763,trees on top of hill with a rock,6,4,2,0,2,"['there are no trees on top of hill with a rock', 'Trees on top of hill with a rock. There is no tree.', 'Trees on top of something with a rock. There is no hill.', 'Trees on top of hill with a rock. There are no trees.', 'Trees on top of hill with something. There is no rock.']",1.0,1.0,374.0,208.0
2364778,a plant with blossoms and phone lines in the sky,6,4,2,0,2,"['A plant with blossoms and phone lines in the sky. There is no plant.', 'A plant with blossoms and something in the sky. There are no phone lines.', 'A plant with blossoms and phone lines in something. There is no sky.', 'There is no plant with blossoms and phone lines in the sky', 'A plant not with blossoms and phone lines in the sky']",0.0,1.0,311.0,497.0
2364809,a row of windows on a building,6,3,3,0,1,"['A row of windows on something. There is no building.', 'A row of windows not on a building', 'A row of windows on a building. There is no row.', 'A row of something on a building. There are no windows.', 'There is no row of windows on a building']",80.0,311.0,252.0,178.0
2364813,a zebra with an eye and a mane with an ear,6,4,2,0,2,"['There is no zebra with an eye and a mane with an ear', 'A zebra with an eye and a mane with an ear. There is no zebra.', 'A zebra with an eye and a mane with something. There is no ear.', 'A zebra with something and a mane with an ear. There is no eye.', 'A zebra with an eye and something with an ear. There is no mane.']",94.0,80.0,270.0,162.0
2364832,"a kite in the sky, and another kite with a tip",6,4,2,0,2,"{'A kite in the sky, and another kite with a tip. There is no kite.', 'A kite not in the sky, and another kite with a tip', 'A kite in the sky, and another kite with something. There is no tip.', 'A kite in something, and another kite with a tip. There is no sky.', 'There is no kite in the sky, and another kite with a tip'}",2.0,1.0,482.0,371.0
2364895,man smoking a cigarette with his finger down,6,4,2,0,2,"['Man smoking something with his finger down. There is no cigarette.', 'Man smoking a cigarette with his finger down. There is no down.', 'There is no man smoking a cigarette with his finger down', 'Man smoking a cigarette with something down. There is no finger.', 'Man smoking a cigarette with his finger down. There is no man.']",10.0,53.0,341.0,341.0
2364896,man surfing on sea water and man2 on board,6,4,2,0,2,"['Man surfing on something and another man on board. There is no seawater.', 'Man surfing on seawater and another man on board. There is no board.', 'Man surfing not on seawater and another man not on board', 'Man not surfing on seawater and another man on board', 'There is no man surfing on seawater and another man on board']",0.0,0.0,500.0,332.0
2364942,elephant walking near tree2 with branches,6,4,2,0,2,"{'Elephant not walking near tree with branches', 'There is no elephant walking near tree with branches', 'Elephant walking near tree with branches. There are no branches.', 'Elephant walking near tree with branches. There is no elephant.', 'Elephant walking near something with branches. There is no tree.'}",1.0,0.0,483.0,302.0
2364960,a car forming a train and a smoke stack emitting smoke,6,4,2,0,2,"['A car forming something and a smoke stack emitting smoke. There is no train.', 'A car forming a train and a smoke stack not emitting smoke', 'A car not forming a train and a smoke stack emitting smoke', 'A car forming a train and something emitting smoke. There is no smoke stack.', 'A car forming a train and a smoke stack emitting smoke. There is no car.']",0.0,0.0,407.0,266.0
2365073,a hill behind a cow with a neck in a field,6,4,2,0,2,"['There is no hill behind a cow with a neck in a field', 'A hill behind something with a neck in a field. There is no cow.', 'A hill behind a cow with a neck in something. There is no field.', 'A hill behind a cow with something in a field. There is no neck.', 'A hill not behind a cow with a neck in a field']",0.0,44.0,500.0,287.0
2365078,person by bus stop on side of road with lampstand,6,4,2,0,2,"['Person by bus stop on side of road with lamp stand. There is no lamp stand.', 'Person by bus stop on side of road with lamp stand. There is no person.', 'There is no person by bus stop on side of road with lamp stand', 'Person by something on side of road with lamp stand. There is no bus stop.', 'Person by bus stop not on side of road with lamp stand']",3.0,18.0,495.0,355.0
2365096,a bear walking though the grass with its nose,6,4,2,0,2,"{'A bear walking through the grass with something. There is no nose.', 'A bear not walking through the grass with its nose', 'A bear walking through the grass with its nose. There is no bear.', 'There is no bear walking through the grass with its nose', 'A bear walking through something with its nose. There are no grass.'}",0.0,189.0,499.0,309.0
2365105,a bowl of soup and another bowl on a table,6,4,2,0,2,"{'There is no bowl of soup and another bowl on a table', 'A bowl of soup and another bowl on a table. There is no bowl.', 'A bowl of soup and another bowl not on a table', 'A bowl of something and another bowl on a table. There is no soup.', 'A bowl of soup and another bowl on something. There is no table.'}",0.0,3.0,491.0,490.0
2365132,zebra on ground near palm tree with rocks,6,4,2,0,2,"['Zebra on ground not near palm tree with rocks', 'Zebra on ground near palm tree with rocks. There are no rocks.', 'Zebra on something near palm tree with rocks. There is no ground.', 'Zebra on ground near palm tree with rocks. There is no zebra.', 'Zebra not on ground near palm tree with rocks']",0.0,0.0,498.0,374.0
2365171,ducks floating in water and a giraffe drinking from the lake,6,4,2,0,2,"['Ducks floating in water and something drinking from the lake. There is no giraffe.', 'Ducks floating in water and a giraffe drinking from something. There is no lake.', 'Ducks floating in something and a giraffe drinking from the lake. There is no water.', 'Ducks floating in water and a giraffe drinking from the lake. There are no ducks.', 'Ducks not floating in water and a giraffe drinking from the lake']",2.0,112.0,363.0,384.0
2365332,man wearing a vest with buttons on it,6,3,3,0,1,"['Man not wearing a vest with buttons on it', 'Man wearing a vest with something on it. There are no buttons.', 'Man wearing a vest with buttons on it. There is no man.', 'Man wearing a vest with buttons not on it', 'There is no man wearing a vest with buttons on it']",2.0,1.0,414.0,332.0
2365333,cake with coconut and spoon with crumbs,6,4,2,0,2,"['Cake with coconut and spoon with crumbs. There is no cake.', 'Cake with coconut and something with crumbs. There is no spoon.', 'Cake with coconut and spoon with crumbs. There are no crumbs.', 'Cake with something and spoon with crumbs. There is no coconut.', 'Cake not with coconut and spoon not with crumbs']",24.0,52.0,465.0,278.0
